0,HD 38801,HD 38801 b,1,686.80000000,1.660000,0.059000,,86.996567,-8.327700,8.260,V (Johnson),1.29,2.41,2453849.000000,,10.13000,,,,-25.10,,0
0,HD 39091,HD 39091 b,2,2093.07000000,3.100000,0.637000,,84.291214,-80.469124,5.670,V (Johnson),1.09,1.10,2445852.000000,,10.02000,,,,10.73,3.1400,0
0,HD 40307,HD 40307 b,5,4.31230000,0.046800,0.200000,,88.517670,-60.023472,7.170,V (Johnson),0.77,,,,0.01260,,,,31.33,1.6100,0
0,HD 40307,HD 40307 c,5,9.61840000,0.079900,0.060000,,88.517670,-60.023472,7.170,V (Johnson),0.77,,,,0.02080,,,,31.33,1.6100,0
0,HD 40307,HD 40307 d,5,20.43200000,0.132100,0.070000,,88.517670,-60.023472,7.170,V (Johnson),0.77,,,,0.02990,,,,31.33,1.6100,0
0,HD 40307,HD 40307 f,5,51.76000000,0.247000,0.020000,,88.517670,-60.023472,7.170,V (Johnson),0.77,,,,0.01640,,,,31.33,1.6100,0
0,HD 40307,HD 40307 g,5,197.80000000,0.600000,0.290000,,88.517670,-60.023472,7.170,V (Johnson),0.77,,,,0.02230,,,,31.33,1.6100,0
0,HD 40979,HD 40979 b,1,264.14999000,0.850000,0.250000,,91.124763,44.260445,6.735,V (Johnson),1.45,1.21,,,4.67000,,,,32.80,7.4000,0
0,HD 187085,HD 187085 b,1,986.00000000,2.050000,0.470000,,297.391541,-37.780552,7.214,V (Johnson),1.22,,2450912.000000,,0.75000,,,,14.90,5.1000,0
0,HD 187123,HD 187123 b,2,3.09658280,0.042600,0.010300,,296.742126,34.419525,7.832,V (Johnson),1.00,,2454343.120000,,0.52300,,,,-17.60,2.1000,0
0,HD 187123,HD 187123 c,2,3810.00000000,4.890000,0.252000,,296.742126,34.419525,7.832,V (Johnson),1.00,,2453580.040000,,1.99000,,,,-17.60,2.1000,0
0,HD 188015,HD 188015 b,1,461.20000000,1.203000,0.137000,,298.018921,28.100376,8.234,V (Johnson),1.09,,2451787.000000,,1.50000,,,,-0.40,0.0000,0
1,HD 189733,HD 189733 b,1,2.21857567,,0.000000,85.710,300.182129,22.710854,7.670,V (Johnson),0.79,0.75,,1.13000,,2.400000,,,-2.36,3.5000,25
0,HD 190360,HD 190360 b,2,2915.03687000,3.970000,0.310000,,300.905853,29.896805,5.730,V (Johnson),0.99,1.14,,,1.54000,,,,-45.35,2.2000,0
